work_key,title,authors,subjects,first_publish_year,cover_url,main_author,clean_subjects
/works/OL77958W,The Last of the Mohicans,James Fenimore Cooper,"Adventure stories, Ficción, Fiction, Frontier and pioneer life, Historia, Historical fiction, History, Indians of North America, Indios de América del Norte, Juvenile fiction, Mohegan Indians, Natty Bumppo (Fictitious character), Novela histórica, Relatos de aventura, United States French and Indian War, 1755-1763, open_syllabus_project, Adventure fiction, French and Indian War (United States : 1754-1763) fast (OCoLC)fst01800886, Roman, Mohegan (Indiens)",1826,https://covers.openlibrary.org/b/id/8236937-L.jpg,James Fenimore Cooper,"adventure stories, ficción, fiction"
/works/OL76341W,The Innocence of Father Brown (Father Brown Mystery),"Gilbert Keith Chesterton, Judith Boss, David Widger","Fiction, mystery & detective, collections & anthologies, England, fiction, Brown, father (fictitious character), fiction, Fiction, mystery & detective, traditional, Catholic church, clergy, fiction, Fiction, Father Brown (Fictitious character), English Detective and mystery stories, England in fiction, Clergy, Catholic Church, Catholics, Catholics in fiction, Clergy in fiction, Priests in fiction, Priests, Catholic Church in fiction, Translations into Polish, English Short stories, Dutch Detective and mystery stories",1583,https://covers.openlibrary.org/b/id/94081-L.jpg,Gilbert Keith Chesterton,"fiction, mystery & detective, collections & anthologies"
/works/OL8662242W,David Copperfield,Charles Dickens,"British and irish drama (dramatic works by one author), Children's fiction, Orphans, fiction, England, fiction, Boys, fiction, Stepparents, fiction, Readers, British and irish fiction (fictional works by one author), Fiction, coming of age, Fiction, Social life and customs, General, Young men, Manners and customs, Fiction, romance, general, Fiction, psychological, Fiction, general, English literature, Littérature anglaise, Coming of age",1800,https://covers.openlibrary.org/b/id/1048892-L.jpg,Charles Dickens,"british and irish drama (dramatic works by one author), children's fiction, orphans"
/works/OL14869167W,The Old Curiosity Shop,"Charles Dickens, Bernardo Moreno Carrillo","Fiction, Girls, Gamblers, Grandfathers, Antique dealers, Grandparent and child, Loss (Psychology), Gambling, Social life and customs, Translations into Russian, Classic Literature, Literature, General, British and irish fiction (fictional works by one author), Fiction, historical, England, fiction, Antique dealers, fiction, Grandparents, fiction, History, Manners and customs",1800,https://covers.openlibrary.org/b/id/13119794-L.jpg,Charles Dickens,"fiction, girls, gamblers"
/works/OL25074095W,The Scarlet Letter,"Nathaniel Hawthorne, Austin Warren","American fiction (fictional works by one author), Fiction, History, Triangles (Interpersonal relations), Illegitimate children, American literature, Women immigrants, Puritans, Adultery, Revenge, Clergy, Romans, nouvelles, Histoire, Triangle (Relations humaines), Enfants naturels, Littérature américaine, Immigrantes, Puritains, Vengeance, Constitution civile du clerge .",1850,https://covers.openlibrary.org/b/id/12155935-L.jpg,Nathaniel Hawthorne,"american fiction (fictional works by one author), fiction, history"
/works/OL77744W,Anne of Avonlea,Lucy Maud Montgomery,"Fiction, History, Juvenile fiction, Orphans, Teachers, Islands, Teachers in fiction, Orphans in fiction, Prince Edward Island in fiction, Islands in fiction, Canada in fiction, Children's stories, Anne Shirley (Fictitious character), Teenage girls, Friendship, Rural schools, Prince Edward Island, Country life, Juvenile Literature, Classic Literature",1909,https://covers.openlibrary.org/b/id/14638062-L.jpg,Lucy Maud Montgomery,"fiction, history, juvenile fiction"
/works/OL362699W,The Tempest,William Shakespeare,"English literature: Shakespeare criticism, English literature: Shakespeare texts, Plays / Drama, Literary Criticism, Classics, For National Curriculum Key Stage 3, play, performing arts, English drama, tragicomedy, Drama, Teatro, Survival after airplane accidents, shipwrecks, Magicians, Magos, Supervivencia (accidentes de aviación, naufragios, etc.), Fathers and daughters, Tragicomedia, Castaways, Padres e hijas",1611,https://covers.openlibrary.org/b/id/8155661-L.jpg,William Shakespeare,"english literature: shakespeare criticism, english literature: shakespeare texts, plays / drama"
/works/OL51831W,πολιτεία,Πλάτων,"Political science, Early works to 1800, Utopias, Ouvrages avant 1800, Science politique, Utopies, Ciencias políticas, Early works to 1700, Education, Greek Education, Justice, Literature in French, Obras anteriores a 1800, Philosophy, Political ethics, Pulitzer Prize Winner, Textual Criticism, The first of two volumes, The second of two volumes, Utopías",1554,https://covers.openlibrary.org/b/id/14418448-L.jpg,Πλάτων,"political science, early works to 1800, utopias"
/works/OL54031W,A Connecticut Yankee in King Arthur's Court,Mark Twain,"Time travel, Fiction, Arthurian romances, Kings and rulers, Adaptations, Knights and knighthood, Americans, Britons, American fiction (fictional works by one author), Fiction, fantasy, historical, Great britain, fiction, Arthur, king, fiction, Camelot (legendary place), fiction, England, fiction, Fiction, humorous, Fiction, satire, Middle Ages, Medievalism, Middle Ages in literature, History",1889,https://covers.openlibrary.org/b/id/9168732-L.jpg,Mark Twain,"time travel, fiction, arthurian romances"
/works/OL77764W,Anne's House of Dreams,Lucy Maud Montgomery,"Country life, Marriage, Juvenile fiction, Friendship, History, Fiction, Fiction, general, Er tong wen xue, Zhang pian xiao shuo, Dreams, fiction, Children's fiction, Neighbors",1917,https://covers.openlibrary.org/b/id/14640440-L.jpg,Lucy Maud Montgomery,"country life, marriage, juvenile fiction"
/works/OL77748W,Anne of the Island,Lucy Maud Montgomery,"College students, Friendship, Universities and colleges, Fiction, Juvenile fiction, College stories, Orphans, History, Children's fiction, Shirley, anne (fictitious character), fiction, Prince edward island, fiction, Universities and colleges, fiction, Orphans, fiction, Interpersonal relations, fiction, Canada, history, fiction, Nova scotia, fiction, Self-perception, fiction, Fiction, general, Fiction, romance, general",1826,https://covers.openlibrary.org/b/id/14639028-L.jpg,Lucy Maud Montgomery,"college students, friendship, universities and colleges"
/works/OL14868783W,The Cricket on the Hearth,Charles Dickens,"English Christmas stories, Short stories, Christmas stories, Social life and customs, Juvenile fiction, Fiction, English Short stories, Social conditions, England, fiction, Fiction, short stories (single author), British and irish fiction (fictional works by one author), Children's fiction, Fiction, romance, general, Christmas, fiction, Fairy tales, Large type books, Drama (dramatic works by one author), Fiction, historical, general, Fiction, general, Contes de fées",1846,https://covers.openlibrary.org/b/id/9284868-L.jpg,Charles Dickens,"english christmas stories, short stories, christmas stories"
/works/OL258758W,The Merchant of Venice,William Shakespeare,"Drama, Jews, Moneylenders, Shylock (Fictitious character), Juvenile drama, Plays, English literature, History and criticism, History, Problems, exercises, Criticism and interpretation, Sources, Bibliography, Promptbooks, English Young adult drama, Quartos, Study and teaching, Outlines, syllabi",1600,https://covers.openlibrary.org/b/id/7182819-L.jpg,William Shakespeare,"drama, jews, moneylenders"
/works/OL17449W,King Solomon's Mines,H. Rider Haggard,"Fiction, Allan Quatermain (Fictitious character), Treasure troves, Diamond mines and mining, Hunting guides, Missing persons, Adventure and adventurers, Ficción, Quatermain, Allan (Personaje literario), Buried treasure, English language, Text-books for foreigners, Adventure stories, Personas desaparecidas, Tesoros ocultos, Guías de caza, Translations into Portuguese, English Adventure stories, Literature, Classic Literature",1880,https://covers.openlibrary.org/b/id/6861197-L.jpg,H. Rider Haggard,"fiction, allan quatermain (fictitious character), treasure troves"
/works/OL262505W,The Valley of Fear,Arthur Conan Doyle,"English Detective and mystery stories, Fiction, Private investigators, Private investigators in fiction, Romans, Roman policier anglais, Detective and mystery stories, Chinese Detective and mystery stories, England, fiction, Holmes, sherlock (fictitious character), fiction, Moriarty, professor (fictitious character), fiction, Watson, john h. (fictitious character), fiction, British and irish fiction (fictional works by one author), Fiction, mystery & detective, traditional, Private investigators, fiction, Large type books, English literature, John H. Watson (Fictitious character), Fiction, general, Children's fiction",1914,https://covers.openlibrary.org/b/id/8350377-L.jpg,Arthur Conan Doyle,"english detective and mystery stories, fiction, private investigators"
/works/OL53994W,The Prince and the Pauper,Mark Twain,"Readers, Fiction, Poor, Kings and rulers, Impostors and imposture, Poor children, Boys, Classic Literature, Princes, Adventure and adventurers, Open Library Staff Picks, Mistaken identity, Lookalikes, Adventure stories, Social classes, History, Juvenile fiction, Large print, Sexual ethics for teenagers, Sex instruction for youth",1881,https://covers.openlibrary.org/b/id/8221267-L.jpg,Mark Twain,"readers, fiction, poor"
/works/OL44927W,Tess of the d'Urbervilles,Thomas Hardy,"Fiction, Man-woman relationships, fiction, Poor families, fiction, Women murderers, fiction, Children of the rich, fiction"", Triangles (Interpersonal relations), fiction, Children of clergy, fiction, Women domestics, fiction, Women household employees, fiction, England, fiction, Social life and customs, fiction, Young women, fiction, Social classes, fiction, Facsimiles, English Manuscripts, Manuscripts, Criticism and interpretation, Classic Literature, Literature",1707,https://covers.openlibrary.org/b/id/13109386-L.jpg,Thomas Hardy,"fiction, man-woman relationships, poor families"
/works/OL262460W,The Lost World,Arthur Conan Doyle,"Adventure stories, Atlantis, Dinosaurs, Discovery and exploration, English Detective and mystery stories, Fiction, Fiction in French, Prehistoric peoples, Professor Challenger (Fictitious character), Scientific expeditions, Translations into Czech, Translations into Russian, Science fiction, Fantasy, Discoveries in geography, Children's fiction, Dinosaurs, fiction, Fiction, fantasy, general, Fiction, action & adventure, Challenger, professor (fictitious character), fiction",1900,https://covers.openlibrary.org/b/id/8231444-L.jpg,Arthur Conan Doyle,"adventure stories, atlantis, dinosaurs"
/works/OL471789W,The Secret Adversary,Agatha Christie,"Classic Literature, English language, Fiction, Married people, Murder, Mystery, Private investigators, Problems, exercises, Report writing, Rhetoric, Tommy Beresford (Fictitious character), Tuppence Beresford (Fictitious character), Women detectives, Large type books, English language, rhetoric, English language, grammar, College readers, Youth, Adventure stories, Detective and mystery stories",1922,https://covers.openlibrary.org/b/id/14590159-L.jpg,Agatha Christie,"classic literature, english language, fiction"
/works/OL36287W,Le Comte de Monte Cristo,Alexandre Dumas,"France -- History -- 19th century -- Fiction, France, Fiction, France in fiction, History, Adventure and adventurers in fiction, Readers, French language, Adventure and adventurers, Translations into Yiddish, Pirates in fiction, Pirates, Adventure stories, Revenge in fiction, Revenge, False arrest, Social life and customs, Sailors, False arrest in fiction, Historical fiction",1830,https://covers.openlibrary.org/b/id/14566393-L.jpg,Alexandre Dumas,"france -- history -- 19th century -- fiction, france, fiction"
